,FOL_tas,ORO_tas,SHA_tas
2040-02-19,281.7524,285.48373,286.46194
2040-02-20,282.93024,285.49643,286.61325
2040-02-21,284.2179,287.86902,288.74814
2040-02-22,283.53607,286.99445,288.3816
2040-02-23,281.15994,284.39185,284.78925
2040-02-24,281.71075,282.28998,283.6214
2040-02-25,282.43964,284.56552,285.7208
2040-02-26,280.53632,284.4641,284.93262
2040-02-27,283.20108,285.95398,287.32715
2040-02-28,282.1968,283.88568,284.5889
2040-03-01,282.1329,285.30585,285.7218
2040-03-02,282.32587,285.2548,286.76556
2040-03-03,281.51233,283.23724,283.8175
2040-03-04,280.0531,282.2901,282.67657
2040-03-05,281.2668,283.85703,284.9391
2040-03-06,283.30325,285.62726,287.0474
2040-03-07,281.3,285.14236,286.8316
2040-03-08,281.2533,283.66245,284.63953
2040-03-09,283.2261,285.95145,287.40912
2040-03-10,283.48706,286.03036,287.74478
2040-03-11,280.28625,283.735,285.13867
2040-03-12,280.09946,282.60757,282.98804
2040-03-13,278.65854,281.5812,283.09888
2040-03-14,280.97308,283.8905,284.46106
2040-03-15,284.26877,286.9772,288.24664
2040-03-16,281.65424,284.2894,285.33322
2040-03-17,278.23615,281.11542,281.89346
2040-03-18,276.70068,279.72296,280.83496
2040-03-19,278.75195,281.29816,281.51416
2040-03-20,280.31763,284.19794,286.3479
2040-03-21,281.99268,284.45572,285.45917
2040-03-22,280.7608,283.7439,283.53925
2040-03-23,278.58487,280.63672,281.3676
2040-03-24,278.75323,280.3809,281.37326
2040-03-25,275.74564,277.41776,278.7672
2040-03-26,278.01044,280.19385,280.7642
2040-03-27,276.34143,279.6803,280.88025
2040-03-28,275.1043,278.24982,278.4493
2040-03-29,278.8322,281.18802,282.3438
2040-03-30,278.6932,281.50876,282.28485
2040-03-31,279.093,281.40567,282.7644
2040-04-01,280.77158,283.2426,284.40497
2040-04-02,282.46283,285.1309,285.57397
2040-04-03,282.62885,285.75372,286.20752
2040-04-04,282.17676,286.997,288.17435
2040-04-05,278.03754,283.57272,285.24634
2040-04-06,278.9719,281.9427,283.325
2040-04-07,277.3387,280.9111,282.25073
2040-04-08,279.66342,282.40744,282.0687
2040-04-09,286.19327,286.8432,285.6385
2040-04-10,286.2099,288.2355,288.3883
2040-04-11,284.98636,287.1902,288.20193
2040-04-12,285.3661,286.28833,286.2923
2040-04-13,280.22516,282.95102,283.38458
2040-04-14,283.04352,285.95978,286.5447
2040-04-15,280.59125,283.04504,284.3209
2040-04-16,284.64883,284.81094,284.12686
2040-04-17,288.247,289.58484,289.56097
2040-04-18,288.09354,290.55844,290.4887
2040-04-19,285.16214,287.18875,287.9828
2040-04-20,282.16272,284.09747,283.78967
2040-04-21,282.98193,286.23886,287.18283
2040-04-22,277.83484,280.89575,282.07156
2040-04-23,280.229,282.19983,282.6523
2040-04-24,284.1774,287.66956,287.92667
2040-04-25,283.71283,286.93344,288.2612
2040-04-26,283.43637,287.00635,287.95346
2040-04-27,282.566,287.0093,287.47467
2040-04-28,279.90396,283.3164,285.1319
2040-04-29,278.47076,280.9325,281.70667
2040-04-30,282.67422,286.04224,286.15222
2040-05-01,282.90125,287.01736,288.3261
2040-05-02,279.58905,283.29718,283.527
2040-05-03,287.27454,288.42276,287.49567
2040-05-04,292.65924,294.9854,294.46408
2040-05-05,297.3122,298.419,297.9168
2040-05-06,296.89825,299.31213,299.3541
2040-05-07,296.57263,298.40894,296.4415
2040-05-08,296.05777,296.351,294.2459
2040-05-09,294.02194,295.24002,292.90634
2040-05-10,292.9514,295.3915,294.09933
2040-05-11,291.45416,294.75137,294.96405
2040-05-12,292.2052,293.85706,293.86404
2040-05-13,294.2121,296.15094,296.91766
2040-05-14,295.0063,298.10434,297.62335
2040-05-15,291.68884,295.3333,294.39838
2040-05-16,285.57568,289.64554,290.52396
2040-05-17,284.1383,288.04108,288.44742
2040-05-18,288.13205,291.0545,290.0532
2040-05-19,291.97552,294.52692,294.38782
2040-05-20,294.4109,296.99875,297.24567
2040-05-21,293.1558,296.2943,296.25388
2040-05-22,288.29556,292.04895,292.74942
2040-05-23,293.44177,295.82208,296.55878
2040-05-24,293.0312,296.9998,298.06256
2040-05-25,294.70917,297.00323,297.72113
2040-05-26,297.3236,300.15457,300.65717
2040-05-27,299.0678,302.3362,303.5241
2040-05-28,297.93225,299.71606,299.9348
2040-05-29,296.70718,299.19534,300.40634
2040-05-30,292.03705,296.5063,297.4116
2040-05-31,287.9862,292.3699,293.94858
2040-06-01,290.8395,294.3919,294.85452
2040-06-02,291.475,296.15762,296.1954
2040-06-03,294.41608,298.3518,298.7115
2040-06-04,297.69574,300.9314,302.71222
2040-06-05,299.33347,302.008,301.2992
2040-06-06,298.98718,302.71518,302.31583
2040-06-07,297.40668,301.84793,302.47946
2040-06-08,297.12662,300.95572,302.29172
2040-06-09,298.74283,302.1583,303.01166
2040-06-10,298.58444,303.27057,304.05994
2040-06-11,300.18008,303.51614,303.24442
2040-06-12,298.57355,299.48413,300.15414
2040-06-13,294.51385,298.30038,299.56924
2040-06-14,295.1477,298.4494,299.49857
2040-06-15,297.4287,299.60526,299.97858
2040-06-16,296.64105,298.932,298.92163
2040-06-17,294.21774,296.6649,296.93683
2040-06-18,293.0069,296.12137,296.75342
2040-06-19,294.05786,296.35724,297.52777
2040-06-20,293.6058,295.8714,296.3321
2040-06-21,292.99677,296.84177,297.96527
2040-06-22,293.46457,296.94122,297.51202
2040-06-23,288.47095,293.1259,294.83353
2040-06-24,290.90265,294.68164,295.3293
2040-06-25,296.16302,298.49362,299.4538
2040-06-26,297.89325,299.55862,300.19986
2040-06-27,295.75702,296.02795,296.87448
2040-06-28,293.7928,295.32718,296.0682
2040-06-29,295.09882,297.52832,298.30078
2040-06-30,296.45972,298.98215,299.4082
2040-07-01,296.0445,298.00964,297.62857
2040-07-02,296.55627,297.64484,297.2269
2040-07-03,300.11832,301.5889,300.90167
2040-07-04,304.0059,306.0916,304.90594
2040-07-05,305.20267,307.49017,307.2122
2040-07-06,306.3063,308.35052,307.592
2040-07-07,306.04297,310.1723,310.47604
2040-07-08,304.71622,309.92847,310.98334
2040-07-09,305.79752,310.29596,311.0921
2040-07-10,307.57645,311.68945,312.06622
2040-07-11,307.479,310.47736,310.15854
2040-07-12,305.4116,308.91846,309.2247
2040-07-13,302.84174,308.32434,308.99692
2040-07-14,303.84995,308.95444,310.53326
2040-07-15,303.75238,308.56998,310.11548
2040-07-16,301.84384,306.62967,308.18762
2040-07-17,301.20276,305.67752,307.28992
2040-07-18,300.4325,304.71332,306.9164
2040-07-19,299.71637,303.43408,304.6052
2040-07-20,299.57895,303.42343,304.33856
2040-07-21,299.20068,303.14185,303.84497
2040-07-22,300.96643,303.6059,304.29016
2040-07-23,302.70056,304.8846,305.80984
2040-07-24,305.08664,308.83087,308.73492
2040-07-25,303.75854,308.51398,309.62646
2040-07-26,301.7041,306.8597,308.38806
2040-07-27,302.19153,307.81476,309.03857
2040-07-28,304.7898,308.1433,308.6611
2040-07-29,304.85852,305.5316,305.28003
2040-07-30,304.13544,305.43912,304.2879
2040-07-31,304.39886,305.9701,305.16074
2040-08-01,304.3561,305.94733,305.18277
2040-08-02,305.23718,307.51633,306.19183
2040-08-03,305.3546,308.0615,307.24805
2040-08-04,305.7136,308.2661,308.24136
2040-08-05,305.00925,308.0345,308.35114
2040-08-06,302.54486,306.22552,306.7928
2040-08-07,303.3638,306.89984,307.01688
2040-08-08,303.91736,307.1418,307.98755
2040-08-09,304.09238,307.29602,308.53293
2040-08-10,304.89615,307.8142,308.11157
2040-08-11,305.7533,306.14554,305.47784
2040-08-12,303.18323,304.6054,303.624
2040-08-13,303.3908,305.6333,304.92654
2040-08-14,300.21823,303.78555,304.53247
2040-08-15,299.85565,302.551,303.0204
2040-08-16,300.0599,302.70212,303.2384
2040-08-17,300.32465,302.88507,303.849
2040-08-18,300.4215,303.13354,304.45078
2040-08-19,300.1159,302.86847,302.34988
2040-08-20,299.45135,301.761,301.73627
2040-08-21,301.1209,303.20084,302.99274
2040-08-22,301.18475,302.93582,303.46524
2040-08-23,300.13977,302.58093,303.66788
2040-08-24,299.92828,301.19363,301.19666
2040-08-25,297.92365,301.1511,300.70322
2040-08-26,297.71747,300.17142,300.92993
2040-08-27,298.17847,300.1055,300.87082
2040-08-28,296.7547,299.03412,298.90497
2040-08-29,294.69165,298.47195,298.84644
2040-08-30,294.12558,298.14014,298.1834
2040-08-31,293.76874,298.02872,298.06693
2040-09-01,290.89352,294.80884,294.78375
2040-09-02,292.82126,295.9757,297.0158
2040-09-03,296.07602,299.7019,300.40628
2040-09-04,296.86603,299.4206,299.5758
2040-09-05,296.35342,299.5473,299.6563
2040-09-06,293.92,296.57495,296.6755
2040-09-07,294.40234,295.31558,294.64478
2040-09-08,296.07715,298.90164,298.6515
2040-09-09,298.56378,300.75052,301.03836
2040-09-10,298.44617,300.86887,301.31577
2040-09-11,296.9434,299.97653,300.836
2040-09-12,295.30554,297.69543,297.64777
2040-09-13,296.33698,297.45163,297.449
2040-09-14,296.15417,298.98538,298.06668
2040-09-15,291.9483,295.74564,295.94815
2040-09-16,285.69373,291.13074,292.71072
2040-09-17,285.67126,288.8555,289.80063
2040-09-18,283.45364,286.29486,287.36304
2040-09-19,279.80194,284.09845,284.425
2040-09-20,282.45016,285.6431,286.1693
2040-09-21,290.07144,292.12573,292.39618
2040-09-22,293.4194,295.69925,295.67316
2040-09-23,297.11234,298.3236,297.44006
2040-09-24,297.39804,298.7271,297.82047
2040-09-25,295.27206,299.1476,299.15768
2040-09-26,293.47308,297.06564,297.17413
2040-09-27,295.2799,297.46814,297.1649
2040-09-28,293.82184,297.64374,297.9981
2040-09-29,295.38245,297.85043,297.79553
2040-09-30,294.91498,297.72162,296.95612
2040-10-01,290.936,294.5485,294.49692
2040-10-02,288.7384,292.1665,292.34293
2040-10-03,293.06564,295.29825,293.97852
2040-10-04,296.401,298.121,297.43253
2040-10-05,298.30133,300.48904,300.02286
2040-10-06,295.48462,296.86444,297.0401
2040-10-07,294.6695,295.05612,293.86526
2040-10-08,295.15292,296.65277,296.17252
2040-10-09,295.87085,298.18713,297.67297
2040-10-10,297.3839,299.96814,299.81467
2040-10-11,297.3947,299.5858,299.57675
2040-10-12,296.34476,298.7046,298.71625
2040-10-13,292.34326,296.4713,295.35825
2040-10-14,291.3603,292.95682,292.20486
2040-10-15,287.99628,290.71387,290.01123
2040-10-16,281.91208,287.8801,287.9755
2040-10-17,288.1558,291.38867,289.98102
2040-10-18,290.86063,294.4077,293.89435
2040-10-19,292.77484,293.7871,294.3811
2040-10-20,291.47952,292.21066,290.9207
2040-10-21,289.05783,290.98114,289.73297
2040-10-22,289.8947,291.89948,290.87958
2040-10-23,292.80896,293.85764,292.68646
2040-10-24,294.12775,294.8053,293.49374
2040-10-25,294.27454,295.1704,293.64478
2040-10-26,295.4545,296.03488,294.58563
2040-10-27,297.09958,296.86234,295.2318
2040-10-28,296.27667,297.60812,295.6218
2040-10-29,294.7804,297.06808,296.14572
2040-10-30,292.0984,295.16266,294.1377
2040-10-31,290.06378,291.9706,289.809
2040-11-01,288.86685,291.07416,290.2053
2040-11-02,288.93082,290.90503,290.34744
2040-11-03,288.117,291.33032,288.91977
2040-11-04,288.39938,289.8312,288.56433
2040-11-05,289.50287,289.69476,288.45346
2040-11-06,289.32446,291.2388,288.4712
2040-11-07,288.86157,290.888,289.97888
2040-11-08,287.70444,290.0179,289.64
2040-11-09,288.79633,290.28476,288.19226
2040-11-10,288.54474,290.0192,288.59
2040-11-11,289.77448,291.42828,290.22937
2040-11-12,288.7124,290.7979,290.37714
2040-11-13,288.30032,290.07297,288.4657
2040-11-14,288.31076,288.9647,286.32532
2040-11-15,287.27512,288.0386,286.69186
2040-11-16,285.25476,288.0006,286.91223
2040-11-17,285.76077,287.02185,288.2148
2040-11-18,284.48303,287.49747,289.28775
2040-11-19,286.1076,288.86465,288.25037
2040-11-20,286.3283,289.18866,286.8574
2040-11-21,277.21167,281.47418,285.12152
2040-11-22,277.0246,280.88553,282.80252
2040-11-23,279.03833,281.8003,282.96753
2040-11-24,277.85577,282.09155,283.52032
2040-11-25,279.55576,282.79398,283.846
2040-11-26,281.47275,283.9016,284.60107
2040-11-27,279.07025,281.9291,282.1236
2040-11-28,281.05035,284.97357,285.23853
2040-11-29,280.51254,284.9688,285.76178
2040-11-30,281.2103,284.38376,283.47476
2040-12-01,280.62863,282.60968,282.766
2040-12-02,280.44174,284.33798,285.11987
2040-12-03,282.57617,284.5913,285.10916
2040-12-04,284.05618,286.27267,284.571
2040-12-05,287.3371,285.579,283.9046
2040-12-06,290.59497,290.4177,283.91568
2040-12-07,289.3567,290.3458,285.60208
2040-12-08,286.91763,289.02914,287.92862
2040-12-09,287.74734,286.45853,284.78925
2040-12-10,280.7737,282.8002,281.39474
2040-12-11,277.75574,279.69427,280.37207
2040-12-12,276.15012,279.65475,280.43198
2040-12-13,277.15836,282.87778,283.67847
2040-12-14,281.6533,284.22775,284.85736
2040-12-15,282.87427,285.57916,285.8097
2040-12-16,282.5503,285.22635,285.85168
2040-12-17,282.42422,285.63458,286.4352
2040-12-18,284.37686,286.60944,286.94858
2040-12-19,285.85556,288.56982,286.2398
2040-12-20,286.52356,287.79828,285.9846
2040-12-21,286.30835,289.6854,283.64014
2040-12-22,287.1239,288.0319,282.21832
2040-12-23,284.33005,287.02533,284.05035
2040-12-24,284.97522,286.40338,285.23694
2040-12-25,283.62384,283.80786,283.39514
2040-12-26,285.25946,284.05197,283.7096
2040-12-27,284.81854,284.20535,282.7358
2040-12-28,285.48093,284.42706,281.66153
2040-12-29,285.87723,284.36905,282.64746
2040-12-30,283.7323,285.23547,284.14935
2040-12-31,281.48175,284.5953,284.0758
2041-01-01,281.02448,283.9079,283.84384
2041-01-02,280.82333,283.80878,283.83344
2041-01-03,282.60986,286.06784,284.32465
2041-01-04,286.31198,285.3094,284.33713
2041-01-05,285.52023,286.70386,284.97177
2041-01-06,287.99887,289.02533,286.3892
2041-01-07,288.61,288.17764,287.09555
2041-01-08,287.54962,288.7212,287.64838
2041-01-09,287.93143,289.05835,287.35233
2041-01-10,287.2264,288.17303,286.7351
2041-01-11,284.26117,287.45914,286.66125
2041-01-12,284.5606,286.7765,286.85815
2041-01-13,282.28867,284.2226,284.0589
2041-01-14,278.93958,281.4492,281.86133
2041-01-15,277.7709,278.2736,277.35068
2041-01-16,276.97992,277.75613,276.24234
2041-01-17,275.89026,277.6464,277.84006
2041-01-18,276.00513,278.0899,277.4016
2041-01-19,276.1161,277.06592,276.8134
2041-01-20,277.592,279.4905,279.04208
2041-01-21,279.2687,281.6422,281.14362
2041-01-22,279.56628,281.25912,279.97784
2041-01-23,279.8781,282.0287,281.4394
2041-01-24,281.04095,282.67258,280.6483
2041-01-25,279.83215,280.7467,279.873
2041-01-26,279.5177,280.9008,279.22205
2041-01-27,281.49854,283.73853,280.81433
2041-01-28,283.98492,286.88998,284.36273
2041-01-29,286.5373,288.3854,284.98352
2041-01-30,285.0973,285.58032,284.7686
2041-01-31,283.91333,285.39545,285.38663
2041-02-01,285.3326,285.53696,284.57935
2041-02-02,284.42892,285.4073,284.8045
2041-02-03,283.24857,284.342,284.0164
2041-02-04,282.60767,281.9849,280.82993
2041-02-05,279.48895,281.6006,282.1036
2041-02-06,277.6614,281.6951,282.75513
2041-02-07,281.1887,283.2166,282.9972
2041-02-08,281.098,283.1285,283.65726
2041-02-09,281.5311,283.3214,283.40427
2041-02-10,283.27274,282.91724,282.48398
2041-02-11,281.5617,283.1327,283.8177
2041-02-12,282.47916,284.8286,284.98727
2041-02-13,280.72934,284.85162,285.50122
2041-02-14,280.04987,283.2097,284.07306
2041-02-15,280.02838,282.16336,282.8069
2041-02-16,281.26947,283.7087,285.2005
2041-02-17,283.0172,285.71985,286.39307
2041-02-18,283.67194,285.95224,286.59918
2041-02-19,282.8587,285.81726,286.7802
2041-02-20,282.04095,283.91687,283.7852
2041-02-21,283.0133,283.76282,283.21826
2041-02-22,284.57993,285.39435,284.02737
2041-02-23,283.75604,285.85205,284.91498
2041-02-24,286.37976,288.2476,284.78992
2041-02-25,289.61725,289.49063,289.09805
2041-02-26,288.94543,289.50714,289.51892
2041-02-27,287.5196,288.4907,288.21835
2041-02-28,286.68832,288.09122,287.92914
2041-03-01,287.95273,289.7276,289.9827
2041-03-02,286.98257,290.7085,290.99933
2041-03-03,285.48373,288.30573,289.54272
2041-03-04,281.72687,284.99118,286.33725
2041-03-05,282.22223,283.88492,283.87585
2041-03-06,282.44193,285.22363,285.4383
2041-03-07,280.39215,283.0401,283.88318
2041-03-08,279.7835,282.87582,283.52435
2041-03-09,282.4796,283.9488,284.01157
2041-03-10,284.55417,285.12506,285.17532
2041-03-11,286.3777,286.34204,285.61188
2041-03-12,283.88895,285.7135,285.44495
2041-03-13,280.3661,281.49304,282.1507
2041-03-14,280.39374,281.35327,281.87592
2041-03-15,280.34927,281.77603,282.535
2041-03-16,282.68954,283.30756,283.9659
2041-03-17,284.90985,284.9316,284.9653
2041-03-18,286.7726,286.26816,286.43887
2041-03-19,288.9736,289.6533,288.89288
2041-03-20,287.99188,289.97992,288.42065
2041-03-21,290.07846,291.68176,290.55273
2041-03-22,290.65366,291.9219,291.31305
2041-03-23,291.0689,292.29907,291.21295
2041-03-24,289.40292,290.8762,290.11392
2041-03-25,286.29895,288.77203,287.7845
2041-03-26,279.97815,283.812,284.40872
2041-03-27,280.04767,282.0736,282.99207
2041-03-28,280.24643,283.19373,284.8476
2041-03-29,283.0274,284.8034,284.56256
2041-03-30,279.9374,281.94357,282.10046
2041-03-31,275.5437,278.54483,279.7043
2041-04-01,275.35074,277.97888,278.91415
2041-04-02,278.2161,283.3181,284.8871
2041-04-03,282.81223,286.21576,287.53473
2041-04-04,287.39252,289.32297,289.45065
2041-04-05,292.6297,293.51227,292.87967
2041-04-06,293.13605,294.10358,295.13242
2041-04-07,289.9007,292.37308,291.214
2041-04-08,290.5345,292.7096,291.8047
2041-04-09,291.82785,292.47516,291.78326
2041-04-10,291.65536,292.8719,292.5093
2041-04-11,289.91525,293.4096,292.4757
2041-04-12,290.35556,292.6994,293.76675
2041-04-13,292.27487,294.46173,294.49744
2041-04-14,292.82904,295.3408,295.25693
2041-04-15,293.17706,295.80743,295.21
2041-04-16,291.424,293.25662,291.168
2041-04-17,290.4209,291.22638,289.9275
2041-04-18,289.965,291.05365,290.1158
2041-04-19,288.34717,289.91406,288.9808
2041-04-20,284.49615,285.5224,286.40482
2041-04-21,284.6962,286.68875,286.87357
2041-04-22,284.66202,286.75958,287.847
2041-04-23,282.63956,285.7417,286.74115
2041-04-24,283.06128,285.6158,287.38412
2041-04-25,284.47882,286.53333,287.71912
2041-04-26,285.51215,286.49588,286.82028
2041-04-27,287.42697,287.38196,286.39755
2041-04-28,287.25827,288.33603,287.74017
2041-04-29,291.03094,291.74103,290.33487
2041-04-30,293.578,295.70862,295.64624
2041-05-01,294.74637,297.3797,297.0589
2041-05-02,294.89105,296.26456,294.5208
2041-05-03,293.99237,292.93338,291.75317
2041-05-04,292.03247,291.87152,290.2829
2041-05-05,291.6656,292.2963,291.87943
2041-05-06,292.47812,293.29285,291.99506
2041-05-07,291.98914,292.5851,290.7078
2041-05-08,292.9686,293.74698,292.14694
2041-05-09,294.82492,294.446,293.64932
2041-05-10,294.93106,294.83453,293.31747
2041-05-11,292.12833,292.86972,291.05896
2041-05-12,293.33035,293.65778,292.43628
2041-05-13,293.10645,294.60852,293.13052
2041-05-14,292.97607,294.7524,293.9703
2041-05-15,294.05063,296.40347,296.3979
2041-05-16,293.28275,296.00708,296.5128
2041-05-17,292.94232,295.2752,295.2921
2041-05-18,294.31973,295.1059,293.64923
2041-05-19,296.62695,296.51617,295.425
2041-05-20,299.2664,297.21634,296.36157
2041-05-21,301.84787,297.73834,296.65845
2041-05-22,299.125,298.16492,296.81613
2041-05-23,294.07922,293.68686,292.63544
2041-05-24,292.3603,292.792,291.651
2041-05-25,291.31717,293.57718,293.33167
2041-05-26,288.45224,292.17166,291.954
2041-05-27,291.7437,293.76178,293.10577
2041-05-28,290.357,293.21237,292.58145
2041-05-29,285.93753,289.2999,290.11893
2041-05-30,288.86887,290.5701,290.2124
2041-05-31,289.49503,291.1532,290.95993
2041-06-01,288.8466,291.2952,291.26437
2041-06-02,290.8875,292.9287,292.21103
2041-06-03,291.3009,292.52197,292.08243
2041-06-04,287.0708,289.3766,289.7477
2041-06-05,288.7603,291.6001,291.4428
2041-06-06,287.52325,290.67227,291.08707
2041-06-07,287.75946,290.44635,291.0813
2041-06-08,286.647,289.37714,290.09787
2041-06-09,285.6226,288.2519,289.66815
2041-06-10,286.1389,288.0373,288.8493
2041-06-11,286.78464,287.79257,287.62595
2041-06-12,286.50116,287.92297,289.03204
2041-06-13,287.6296,289.50977,289.70572
2041-06-14,287.9375,288.25775,289.04944
2041-06-15,289.10742,290.20013,290.92645
2041-06-16,289.77704,291.4098,291.28644
2041-06-17,290.3616,291.73288,291.14844
2041-06-18,290.2895,291.19608,290.49863
2041-06-19,290.11426,291.55713,291.54788
2041-06-20,291.36676,292.96378,293.1838
2041-06-21,292.40063,294.22638,294.07983
2041-06-22,291.93182,293.82367,293.11804
2041-06-23,294.08868,294.59494,294.35803
2041-06-24,295.07947,296.08716,295.4687
2041-06-25,292.96136,293.99207,293.48422
2041-06-26,291.33087,292.26263,292.0745
2041-06-27,289.90674,291.97552,291.9139
2041-06-28,291.05304,292.63922,292.27646
2041-06-29,291.4369,292.73154,292.40222
